age_yrs,Lifestage,Activity_stages,no_days,mean_bpm,se_bpm,Es_perday,Es_perday_sd,Es_perday_quant025,Es_perday_quant975,Es,Es_sd,Es_quant025,Es_quant975
38,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,862.5376703937607,326.65212023150804,380.36869969897964,1576.486282636784,43989.42119008179,16659.258131806913,19398.80368464796,80400.80041447599
38,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1893.9054108613268,513.8531080366733,964.4050741168701,2771.8715929325326,289767.527861783,78619.52552961101,147553.97633988113,424096.35371867754
38,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,690.4893818694821,298.4650497850618,285.1054207372051,1367.2945391233707,69048.93818694822,29846.504978506182,28510.542073720517,136729.45391233705
38,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1005.4747471029556,352.54551694743765,460.0404691177098,1749.6635814460933,61333.95957328029,21505.276533793698,28062.468616180297,106729.47846821169
39,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1005.741407482356,352.6811488634892,460.1075756398527,1750.1947120887835,31177.983631953037,10933.115614768167,14263.334844835434,54256.036074752294
39,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,862.7662437404259,326.772827208558,380.4246725101774,1576.9642943715808,44001.07843076172,16665.41418763646,19401.658298019047,80425.17901295063
39,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1894.4098305977002,514.0927568246648,964.5314049642373,2772.8711784734187,289844.70408144814,78656.19179417372,147573.3049595283,424249.290306433
39,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,690.6721415937254,298.5692860961865,285.1472667889926,1367.708323447785,69067.21415937254,29856.928609618648,28514.726678899257,136770.83234477852
39,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1005.741407482356,352.6811488634892,460.1075756398527,1750.1947120887835,61350.22585642371,21513.55008067284,28066.562114031018,106761.8774374158
40,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1005.964122939848,352.79439429523813,460.1636737628746,1750.6382519915408,31184.88781113529,10936.626223152381,14265.073886649114,54269.78581173776
40,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,862.9571489717938,326.8736143364466,380.4714625193693,1577.3634758459498,44010.81459756148,16670.554331158775,19404.04458848783,80445.53726814344
40,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1894.8311213303991,514.2928197224204,964.6370360696085,2773.705791334638,289909.1615635511,78686.80141753034,147589.46651865006,424376.9860741996
40,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,690.8247833363046,298.6563245522841,285.18224783028563,1368.0538700775287,69082.47833363045,29865.632455228413,28518.224783028567,136805.38700775287
40,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1005.964122939848,352.79439429523813,460.1636737628746,1750.6382519915408,61363.81149933073,21520.458052009526,28069.984099535355,106788.93337148399
41,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.150719770163,352.8900015597207,460.20973058710206,1751.0110147477217,31190.672312875053,10939.590048351341,14266.501648200163,54281.34145717937
41,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.1170912881161,326.9586449251177,380.5098925771799,1577.6989503522211,44018.97165569392,16674.890891181003,19406.004521436174,80462.64646796329
41,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1895.1841264997774,514.4622165355601,964.7233117357218,2774.4095974974175,289963.17135446594,78712.71912994068,147602.66669556545,424484.66841710487
41,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,690.9526643225305,298.72968107207527,285.21097546919793,1368.344257544598,69095.26643225305,29872.968107207525,28521.09754691979,136834.4257544598
41,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.150719770163,352.8900015597207,460.20973058710206,1751.0110147477217,61375.19390597995,21526.290095142962,28072.793565813226,106811.67189961101
42,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.3074481895603,352.9714195458577,460.2469662050531,1751.3258806980607,31195.53089387637,10942.114005921589,14267.655952356647,54291.10230163988
42,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.2514270391137,327.03096634382473,380.54098605200386,1577.982306973394,44025.82277899479,16678.579283535062,19407.590288652194,80477.0976556431
42,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1895.4806828840105,514.607228013075,964.792361201183,2775.0077256395784,290008.5444812536,78734.90588600047,147613.23126378097,424576.1820228555
42,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.0600658942188,298.7919593046665,285.2342135349435,1368.589513296648,69106.00658942187,29879.19593046665,28523.42135349435,136858.9513296648
42,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.3074481895603,352.9714195458577,460.2469662050531,1751.3258806980607,61384.75433956318,21531.256592297323,28075.064938508243,106830.87872258172
43,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.4397397524432,353.0419054276968,460.27610271304036,1751.594456468949,31199.631932325738,10944.2990682586,14268.55918410425,54299.42815053742
43,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.3648098903868,327.0934371581094,380.5653556584688,1578.2239859130227,44031.60530440973,16681.76529506358,19408.83313858191,80489.42328156417
43,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1895.7310900467423,514.733949339214,964.8452374735975,2775.523642146246,290046.8567771516,78754.29424889975,147621.32133346042,424655.11724837567
43,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.1507063756695,298.84557673198657,285.25241780747774,1368.798666558996,69115.07063756695,29884.55767319866,28525.241780747776,136879.8666558996
43,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.4397397524432,353.0419054276968,460.27610271304036,1751.594456468949,61392.82412489903,21535.556231089504,28076.842265495463,106847.26184460589
44,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.5485942075481,353.0978348610755,460.3027736442881,1751.8121549284283,31203.006420433994,10946.03288069334,14269.38598297293,54306.17680278128
44,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.4581143361344,327.1431672066258,380.58761327289756,1578.4199058166828,44036.36383114285,16684.301527537915,19409.968276917774,80499.41519665082
44,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1895.93702933835,514.8331437627977,964.8951031460463,2775.9351690055328,290078.36548876757,78769.47099570805,147628.95078134508,424718.08085784654
44,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.2253066316081,298.88846361550185,285.26905533758315,1368.9682527589666,69122.53066316081,29888.846361550186,28526.905533758312,136896.82527589664
44,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.5485942075481,353.0978348610755,460.3027736442881,1751.8121549284283,61399.46424666044,21538.967926525605,28078.46919230157,106860.54145063412
45,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.6425712977396,353.15003388196817,460.32070368799054,1752.0063286478915,31205.919710229926,10947.651050341014,14269.941814327707,54312.196188084636
45,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.5386500625784,327.18926596007856,380.6026609776169,1578.5946100626438,44040.4711531915,16686.652563964006,19410.73570985846,80508.32511319483
45,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.1150211140198,514.9283776519753,964.9261394439018,2776.3149984477127,290105.598230445,78784.04178075223,147633.69933491698,424776.19476250006
45,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.2896773406277,298.9278191373712,285.28028486086595,1369.1194104118772,69128.96773406277,29892.781913737123,28528.028486086594,136911.94104118773
45,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.6425712977396,353.15003388196817,460.32070368799054,1752.0063286478915,61405.19684916211,21542.15206680006,28079.562924967424,106872.38604752137
46,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.7191242111069,353.1901538625129,460.33843696997764,1752.1606779180406,31208.292850544312,10948.894769737899,14270.491546069306,54316.981015459256
46,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.604263951617,327.2248758138574,380.61747687022864,1578.7335093276974,44043.81746153247,16688.468666506727,19411.49132038166,80515.40897571256
46,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.2598897355767,515.0000650074367,964.9587953184063,2776.6093379454596,290127.7631295432,78795.00994613781,147638.69568371616,424821.2287056553
46,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.3421338856579,298.9584485471591,285.2913559787563,1369.2396271969633,69134.2133885658,29895.84485471591,28529.135597875633,136923.96271969634
46,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.7191242111069,353.1901538625129,460.33843696997764,1752.1606779180406,61409.866576877524,21544.599385613285,28080.64465516863,106881.80135300047
47,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.7845996679212,353.2264195166372,460.35106391611737,1752.2957973531588,31210.322589705556,10950.019005015753,14270.882981399638,54321.16971794792
47,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.660375018102,327.2569109838063,380.62807110188373,1578.8550816983989,44046.6791259232,16690.10246017412,19412.03162619607,80521.60916661835
47,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.3838944166214,515.0661631078112,964.9807366017625,2776.8733224218863,290146.73584574304,78805.12295549511,147642.05270006967,424861.61833054863
47,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.386982960256,298.98580750491067,285.29926267496364,1369.3448157266016,69138.6982960256,29898.580750491066,28529.926267496365,136934.48157266015
47,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.7845996679212,353.2264195166372,460.35106391611737,1752.2957973531588,61413.86057974319,21546.811590514866,28081.41489888316,106890.04363854269
48,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.8394840430866,353.2570648948598,460.3613286667339,1752.409451118835,31212.024005335683,10950.969011740654,14271.20118866875,54324.69298468389
48,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.7074087121817,327.28396321035865,380.6366901529493,1578.957337850562,44049.07784432127,16691.48212372829,19412.471197800412,80526.82423037865
48,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.4878529951168,515.1221717672422,964.9983749742664,2777.0961457545163,290162.6415082529,78813.69228038806,147644.75137106277,424895.710300441
48,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.4245752858687,299.00888745954524,285.3056937771016,1369.4332872877062,69142.45752858688,29900.888745954526,28530.569377710162,136943.32872877063
48,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.8394840430866,353.2570648948598,460.3613286667339,1752.409451118835,61417.20852662828,21548.68095858645,28082.04104867077,106896.97651824894
49,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.884943119562,353.28197707611093,460.37044363710646,1752.5028378517586,31213.43323670642,10951.74128935944,14271.4837527503,54327.58797340452
49,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.7463673034146,327.30598926307925,380.6443304306413,1579.0413645722779,44051.06473247414,16692.605452417043,19412.8608519627,80531.10959318618
49,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.5739348628033,515.1674078585997,965.0144295404765,2777.2777507706987,290175.8120340089,78820.61340236575,147647.2077196929,424923.49586791685
49,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.455715940926,299.02772383769496,285.31139748282646,1369.505994323081,69145.5715940926,29902.772383769494,28531.139748282643,136950.5994323081
49,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.884943119562,353.28197707611093,460.37044363710646,1752.5028378517586,61419.98153029328,21550.20060164277,28082.597061863493,106902.67310895727
50,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.9239076517016,353.30457186545686,460.37663982971026,1752.5848587643954,31214.641137202747,10952.441727829164,14271.67583472102,54330.13062169626
50,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.7797547786661,327.3258728902881,380.64955694835203,1579.115150961009,44052.767493711974,16693.619517404695,19413.12740436595,80534.87269901145
50,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.6477815962692,515.2092257846983,965.0243791064876,2777.441197864966,290187.1105842292,78827.01154505883,147648.7300032926,424948.5032733397
50,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.4823969487798,299.0446084596211,285.31529205841395,1369.569820631597,69148.23969487798,29904.460845962105,28531.529205841394,136956.9820631597
50,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.9239076517016,353.30457186545686,460.37663982971026,1752.5848587643954,61422.3583667538,21551.578883792867,28082.975029612324,106907.67638462814
51,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.9558589696409,353.3223813398252,460.3826565165149,1752.6509729844915,31215.631628058865,10952.99382153458,14271.862352011962,54332.18016251923
51,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.8071359019957,327.34159655565367,380.65460811631306,1579.1746353507656,44054.16393100178,16694.421424338336,19413.385013931962,80537.90640288904
51,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.7083002026184,515.241754784007,965.0347440518352,2777.5707185450474,290196.36993100063,78831.98848195307,147650.3158399308,424968.31993739225
51,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5042818523759,299.05802627882514,285.3190611806706,1369.6212867582217,69150.4281852376,29905.802627882516,28531.90611806706,136962.12867582217
51,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.9558589696409,353.3223813398252,460.3826565165149,1752.6509729844915,61424.30739714809,21552.665261729337,28083.34204750741,106911.70935205398
52,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1006.9827973065437,353.3377088877935,460.3873227519869,1752.7072110877543,31216.466716502855,10953.468975521599,14272.007005311594,54333.923543720375
52,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.8302197573255,327.35510585792304,380.6585343247576,1579.2252305673805,44055.3412076236,16695.110398754074,19413.58525056264,80540.4867589364
52,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.7593396264447,515.2699457254619,965.0425244713383,2777.6818761756413,290204.178962846,78836.30169599566,147651.50624411477,424985.327054873
52,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.522730444313,299.0695248613671,285.3219889512369,1369.6650569637438,69152.2730444313,29906.95248613671,28532.198895123693,136966.5056963744
52,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1006.9827973065437,353.3377088877935,460.3873227519869,1752.7072110877543,61425.95063569916,21553.600242155404,28083.6266878712,106915.139876353
53,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0057419651654,353.3513100799203,460.39058642030216,1752.7559805492,31217.178000920125,10953.89061247753,14272.108179029368,54335.4353970252
53,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.8498790548663,327.3670539955527,380.6612970930137,1579.2691006158577,44056.343831798185,16695.719753773188,19413.726151743696,80542.72413140873
53,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.8028400304418,515.295295951618,965.0474756097207,2777.779978358685,290210.8345246576,78840.18028059755,147652.26376828726,425000.33668887883
53,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5384392735418,299.0796438403271,285.3240455033845,1369.7030005673296,69153.84392735417,29907.964384032708,28532.40455033845,136970.30005673296
53,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0057419651654,353.3513100799203,460.39058642030216,1752.7559805492,61427.350259875086,21554.429914875138,28083.825771638432,106918.11481350119
54,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0246531680699,353.3622175908412,460.3936705975042,1752.7956949228803,31217.76424821017,10954.228745316077,14272.203788522631,54336.66654260929
54,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.8660837171122,327.37665692030896,380.66389664419074,1579.304828483905,44057.17026957273,16696.209502935755,19413.85872885373,80544.54625267917
54,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.838678104053,515.3154474430669,965.0524858601357,2777.858936028705,290216.3177499201,78843.26345878924,147653.03033660076,425012.41721239185
54,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5513892509599,299.08780377299206,285.3259830049029,1369.7339066222412,69155.13892509599,29908.78037729921,28532.59830049029,136973.3906622241
54,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0246531680699,353.3622175908412,460.3936705975042,1752.7956949228803,61428.50384325226,21555.095273041312,28084.013906447755,106920.5373902957
55,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0402796995171,353.3710261449245,460.39648531881494,1752.8281859199442,31218.248670685032,10954.501810492658,14272.291044883264,54337.67376351827
55,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.8794746723772,327.38442656686595,380.66626243961895,1579.3340602594417,44057.85320829124,16696.605754910164,19413.979384420563,80546.03707323152
55,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.8682811138176,515.3315974733523,965.0572535781298,2777.9228971247535,290220.8470104141,78845.73441342289,147653.75979745382,425022.2032600873
55,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5620917219317,299.0944246983386,285.3277477296059,1369.7591965039549,69156.20917219316,29909.44246983386,28532.77477296059,136975.9196503955
55,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0402796995171,353.3710261449245,460.39648531881494,1752.8281859199442,61429.457061670546,21555.632594840394,28084.185604447714,106922.5193411166
56,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0539490396576,353.3794917919726,460.39795758618015,1752.857817472971,31218.672420229384,10954.764245551152,14272.336685171585,54338.5923416621
56,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.8911852116527,327.3918380784788,380.66752224672484,1579.360711142374,44058.45044579429,16696.98374200242,19414.043634582966,80547.39626826107
56,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.8942149945858,515.3475890703318,965.0590902323597,2777.9836157940745,290224.8148941716,78848.18112776076,147654.04080555102,425031.4932164934
56,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5714471689467,299.1006690761416,285.3286825782225,1369.7822414701675,69157.14471689468,29910.066907614164,28532.86825782225,136978.22414701674
56,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0539490396576,353.3794917919726,460.39795758618015,1752.857817472971,61430.290891419114,21556.14899931033,28084.275412756993,106924.32686585124
57,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0651735202214,353.38621776738705,460.39946019864846,1752.881790252502,31219.02037912686,10954.972750788998,14272.383266158102,54339.33549782756
57,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9008021939919,327.39774157437614,380.6687969289907,1579.3822748311118,44058.94091189359,16697.284820293182,19414.108643378524,80548.4960163867
57,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9154989671247,515.3601674053177,965.0612907728766,2778.032059838638,290228.07134197006,78850.1056130136,147654.37748825015,425038.9051553116
57,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5791312735932,299.1056623276889,285.3296308446639,1369.8008909809114,69157.91312735932,29910.56623276889,28532.96308446639,136980.08909809115
57,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0651735202214,353.38621776738705,460.39946019864846,1752.881790252502,61430.975584733504,21556.55928381061,28084.36707211756,106925.7892054026
58,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0745617333329,353.3918596838505,460.40069582408114,1752.901867081378,31219.311413733318,10955.147650199366,14272.421570546514,54339.95787952271
58,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9088458183613,327.40269245513844,380.6698457664693,1579.4003339115886,44059.351136736426,16697.53731521206,19414.162134089936,80549.41702949101
58,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9333018160396,515.3707278661428,965.0630814101739,2778.0726806521816,290230.7951778541,78851.72136351986,147654.65145575663,425045.1201397838
58,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5855581578314,299.10984840257987,285.33041096060117,1369.81650925508,69158.55581578314,29910.98484025799,28533.041096060122,136981.650925508
58,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0745617333329,353.3918596838505,460.40069582408114,1752.901867081378,61431.548265733305,21556.90344071488,28084.44244526895,106927.01389196404
59,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.082405835782,353.39657742032784,460.401723337107,1752.9186477783505,31219.55458090924,10955.293900030163,14272.453423450317,54340.478081128866
59,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9155664651348,327.4068320944327,380.6707181026084,1579.4154280861221,44059.69388972188,16697.748436816066,19414.20662323303,80550.18683239224
59,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9481767615514,515.3795606214856,965.0645660181181,2778.1066439569645,290233.07104451733,78853.0727750873,147654.87860077206,425050.3165254155
59,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5909279586468,299.1133482234295,285.33105976376635,1369.8295632924526,69159.09279586468,29911.334822342953,28533.10597637664,136982.95632924524
59,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.082405835782,353.39657742032784,460.401723337107,1752.9186477783505,61432.0267559827,21557.191222639998,28084.505123563526,106928.0375144794
60,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0890843455054,353.4007457766811,460.4024007389177,1752.9331762702914,31219.761614710667,10955.423119077113,14272.474422906449,54340.92846437903
60,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.921287815436,327.4104792668027,380.6712993326661,1579.4284948048748,44059.98567858724,16697.93444260694,19414.23626596597,80550.85323504862
60,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9608490636438,515.387452700624,965.0653645462914,2778.1365115322014,290235.0099067375,78854.28026319548,147655.00077558256,425054.8862644268
60,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5954985264939,299.11641828332705,285.331490729953,1369.8408615688118,69159.54985264939,29911.641828332704,28533.1490729953,136984.08615688118
60,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0890843455054,353.4007457766811,460.4024007389177,1752.9331762702914,61432.43414507583,21557.445492377545,28084.546445073982,106928.92375248778
61,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0945917208927,353.404100785915,460.4030666282655,1752.945025941112,31219.93234334767,10955.527124363365,14272.49506547623,54341.29580417447
61,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9260062271723,327.4134202367089,380.67186638260637,1579.4391530880675,44060.22631758579,16698.08443207215,19414.265185512926,80551.39680749143
61,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9712949864559,515.393758806618,965.0662759689512,2778.16062480695,290236.60813292774,78855.24509741257,147655.14022324956,425058.5755954634
61,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.5992683168408,299.1189009281249,285.3319121024937,1369.8500786149993,69159.92683168409,29911.890092812486,28533.191210249373,136985.00786149994
61,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0945917208927,353.404100785915,460.4030666282655,1752.945025941112,61432.770094974454,21557.650147940814,28084.587064324194,106929.64658240783
62,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.0993231777828,353.4071391885198,460.403435515517,1752.9554545034005,31220.079018511267,10955.621314844115,14272.506500981028,54341.61908960542
62,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9300592130928,327.4160730985152,380.6721873508244,1579.4485315004854,44060.433019867734,16698.219728024276,19414.28155489204,80551.87510652475
62,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9802771332388,515.399559131791,965.0665799318499,2778.1823196117775,290237.98240138555,78856.132547164,147655.18672957306,425061.89490060194
62,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.6025056453848,299.1211267256004,285.3321491389531,1369.858186465615,69160.25056453848,29912.112672560037,28533.214913895317,136985.8186465615
62,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.0993231777828,353.4071391885198,460.403435515517,1752.9554545034005,61433.05871384476,21557.83549049971,28084.60956644654,106930.28272470743
63,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.1032535541432,353.40963865318054,460.40377385926183,1752.9640784039757,31220.20086017844,10955.698798248597,14272.516989637119,54341.88643052325
63,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9334260940545,327.41825698341654,380.6724800782067,1579.4562872314455,44060.60473079678,16698.331106154244,19414.29648398854,80552.27064880372
63,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.9877372733927,515.404317308268,965.0669076710429,2778.200187552648,290239.12380282907,78856.860548165,147655.23687366958,425064.62869555515
63,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.6051950750183,299.12296108335573,285.3323656707445,1369.8648918380177,69160.51950750183,29912.296108335577,28533.236567074455,136986.48918380175
63,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.1032535541432,353.40963865318054,460.40377385926183,1752.9640784039757,61433.298466802735,21557.987957844012,28084.63020541498,106930.80878264252
64,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.1065900436034,353.41182283159424,460.40397985930747,1752.9714984932448,31220.30429135171,10955.76650777942,14272.523375638531,54342.1164532906
64,Pregnant,calving grounds recently pregnant,51,0.6191317302061677,0.022050157577660528,863.9362839685919,327.42016134101834,380.6726621425885,1579.462959694949,44060.75048239818,16698.428228391935,19414.30576927201,80552.6109444424
64,Pregnant,foraging pregnant,153,1.3396716419385846,0.01096284529578846,1896.994073339026,515.4085094798755,965.0669943980226,2778.215746861297,290240.093220871,78857.50195042096,147655.25014289748,425067.0092697784
64,Pregnant,northbound pregnant,100,0.4990561677805218,0.02206869679026243,691.607477588696,299.1245554123155,285.3324995302164,1369.8706597122086,69160.7477588696,29912.455541231546,28533.249953021645,136987.06597122084
64,Pregnant,southbound pregnant,61,0.7191739493024276,0.022034004788815145,1007.1065900436034,353.41182283159424,460.40397985930747,1752.9714984932448,61433.50199265981,21558.12119272725,28084.642771417755,106931.26140808794
65,Pregnant,Southbound recently pregnant,31,0.7191739493024276,0.022034004788815145,1007.1093026207616,353.41351426191454,460.4042571107851,1752.9773968740947,31220.38838124361,10955.818942119351,14272.531970434338,54342.29930309694
