phase,age_yrs,MC_variable,mean_GER,GER_sd,quant025,quant975,GER_foraging,sd_foraging,quant025_foraging,quant975_foraging,FR_foraging,FR_sd_foraging,FR_quant025,FR_quant975,Hg,sd_Hg,P_nb,mass,mass_sd,pctbodywt,pctbodywt_sd
Pregnant,42,E_FnU,1770.588833195991,75.26901965892868,1651.8932311949563,1900.4383579234245,4582.700509448447,194.8139332348742,4275.488363092828,4918.781632272393,1580.241554982223,67.17721835685319,1474.3063321009752,1696.131597335308,71801.32207843156,0,17045.4799528212,21106.509213513793,0,7.486986782117658,0.3182772559748623
Pregnant,43,all,1769.3267817124035,182.8760319138685,1363.2233516078074,2174.753233756427,4579.434023255632,473.3262002476596,3528.3427923966788,5628.7730756048695,1579.4523073236765,165.05585121996575,1214.4071427412175,1944.6000911222848,71821.90167001274,2316.8662347514623,17039.538012401998,21108.434719231005,251.46797296512364,7.477442316355698,0.7261119438349634
Pregnant,43,Hg,1767.8048277144362,7.663670517975901,1753.0080394440297,1783.2117744731743,4575.49484820207,19.835382517114102,4537.197278561019,4615.371651577628,1577.7568442076104,6.839787074866933,1564.5507857106961,1591.5074660612506,71821.90167001274,2316.8662347514623,17045.4799528212,21108.608199159426,0,7.474471217246995,0.032402833054333266
Pregnant,43,P_nb,1767.7546111492125,3.2642184932886233,1762.1012358385278,1774.65887503862,4575.3648759156085,8.448565512041142,4560.732610405601,4593.234735394074,1577.7120261777961,2.91329845242798,1572.6664173812421,1583.8740466876118,71801.32207843156,0,17050.17082229927,21108.608199159426,0,7.474258896143721,0.013801471063089757
Pregnant,43,P_cost,1767.7397571379986,2.1984264723891944,1766.255205913419,1771.595928687167,4575.3264302395255,5.690044987360267,4571.484062364143,4585.307109543256,1577.6987690481124,1.9620844784000928,1576.3738146083251,1581.140382601123,71801.32207843156,0,17045.4799528212,21108.608199159426,0,7.474196091767616,0.009295186399254049
Pregnant,43,Es,1766.2487600539314,165.6007307565728,1376.7442263699652,2152.0731083545993,4571.467378963117,428.6136560758355,3563.3379976634396,5570.071574564846,1576.3680617114196,147.79781243994327,1228.7372405735998,1920.7143360568432,71801.32207843156,0,17045.4799528212,21108.608199159426,0,7.467891993817919,0.7001779134155741
Pregnant,43,E_FnU,1770.7488345179434,75.27597473274315,1652.051463073786,1900.620752904188,4583.11463051703,194.83193460239403,4275.89790442627,4919.2537133990745,1580.3843553507,67.18342572496347,1474.447553250438,1696.2943839307156,71801.32207843156,0,17045.4799528212,21108.608199159426,0,7.486918798434248,0.3182750141131465
Pregnant,44,all,1769.4574992004548,182.8988997347818,1363.287706654236,2174.950289384851,4579.772350871765,473.38538754884695,3528.509358399199,5629.283101937262,1579.5690006673099,165.07635564975996,1214.4922049154873,1944.745550170722,71821.90167001274,2316.8662347514623,17039.538012401998,21110.18764676928,251.95490907810563,7.477365793762529,0.7260457387314245
Pregnant,44,Hg,1767.9354658837765,7.664969313593844,1753.1361565975817,1783.3401457766033,4575.832970522716,19.838744105772296,4537.528875899623,4615.703906715915,1577.8734381112813,6.840946243369757,1564.6651296205598,1591.6220367985911,71821.90167001274,2316.8662347514623,17045.4799528212,21110.361462619767,0,7.474402751962493,0.03240563291861704
Pregnant,44,P_nb,1767.8852493185527,3.2672077123238483,1762.2293250342177,1774.797130229407,4575.702998236255,8.456302314249953,4561.06413538268,4593.592572358464,1577.828620081467,2.9159663152586033,1572.7807363388556,1583.997438744298,71801.32207843156,0,17050.17082229927,21110.361462619767,0,7.474190448492968,0.013812962513322764
Pregnant,44,P_cost,1767.8703996517515,2.202776423747165,1766.391340935935,1771.7261714973176,4575.664563804534,5.701303684992668,4571.836411834184,4585.644208581292,1577.8153668291495,1.9659667879285057,1576.4953144255808,1581.2566236487216,71801.32207843156,0,17045.4799528212,21110.361462619767,0,7.474127667700034,0.009312804953196339
Pregnant,44,Es,1766.3792449769699,165.627822609756,1376.8293548858644,2152.244192348507,4571.805104646275,428.6837761664273,3563.5583302928258,5570.514380196135,1576.4845188435431,147.82199178152666,1228.8132173423537,1920.8670276538398,71801.32207843156,0,17045.4799528212,21110.361462619767,0,7.4678234270646335,0.7002342998402745
Pregnant,44,E_FnU,1770.8796945850058,75.2816511808671,1652.1801647179936,1900.7690815727813,4583.453327161192,194.84662658577366,4276.231014564219,4919.637622894258,1580.5011472969627,67.18849192612885,1474.562418815248,1696.4267665152615,71801.32207843156,0,17045.4799528212,21110.361462619767,0,7.48685023747966,0.3182725792976112
Pregnant,45,all,1769.5726885832912,182.9225758822493,1363.3330161212753,2175.133791280219,4580.07048809793,473.4466669893511,3528.626629960948,5629.758048019391,1579.6718332709775,165.09755323641656,1214.5633554301537,1944.8783607373496,71821.90167001274,2316.8662347514623,17039.538012401998,21111.652403596097,252.40766399172324,7.477326030490371,0.7259982503397017
Pregnant,45,Hg,1768.0505810146599,7.666364132287905,1753.248567357844,1783.460576155436,4576.130915567354,19.842354224745165,4537.819821396773,4616.015608872893,1577.9761777818464,6.842191111981091,1564.7654556540597,1591.7295203009976,71821.90167001274,2316.8662347514623,17045.4799528212,21111.826531788112,0,7.474370705944771,0.03240928065451273
Pregnant,45,P_nb,1768.0003644494361,3.2704155645478528,1762.3417058345922,1774.9204106548768,4576.000943280893,8.464604990594442,4561.355003336591,4593.9116511067405,1577.9313597520322,2.9188293071015323,1572.8810356333074,1584.107465898876,71801.32207843156,0,17050.17082229927,21111.826531788112,0,7.474158417208185,0.013825565034397405
Pregnant,45,P_cost,1767.9855164768899,2.2074738098662983,1766.5068659776716,1771.8463272161368,4575.962513234303,5.713461625536298,4572.135417824563,4585.955199853531,1577.9181080118287,1.9701591812194141,1576.5984199395045,1581.363862018459,71801.32207843156,0,17045.4799528212,21111.826531788112,0,7.4740956479343685,0.009332016717042183
Pregnant,45,Es,1766.494229270405,165.65327118451043,1376.9043904060686,2152.3940564823993,4572.102711052813,428.7496430657917,3563.752539874531,5570.902263836798,1576.5871417423493,147.8447045054454,1228.8801861636314,1921.0007806333783,71801.32207843156,0,17045.4799528212,21111.826531788112,0,7.467791284512875,0.7002932895589844
Pregnant,45,E_FnU,1770.995005152436,75.28667586751128,1652.294883601993,1900.9013443924953,4583.751778041599,194.85963165708802,4276.527934028687,4919.979950192342,1580.604061393655,67.19297643347862,1474.6648048374784,1696.5448104111522,71801.32207843156,0,17045.4799528212,21111.826531788112,0,7.486818153861471,0.3182717342448132
Pregnant,46,all,1769.6656256637227,182.93889109888605,1363.3781996284602,2175.2740406607536,4580.311031129636,473.48889460888154,3528.743575508955,5630.121046416069,1579.7547996110236,165.11218277625372,1214.6241981115177,1944.9810756727193,71821.90167001274,2316.8662347514623,17039.538012401998,21112.875919252594,252.79374423103775,7.477279059473322,0.7259438733681658
Pregnant,46,Hg,1768.143460665916,7.667335499027381,1753.33956767553,1783.5591330143013,4576.371309958841,19.84486835042381,4538.055351630783,4616.270697213486,1578.0590723996006,6.84305805187028,1564.8466729761321,1591.8174817977538,71821.90167001274,2316.8662347514623,17045.4799528212,21113.05031378935,0,7.47433008942786,0.03241150828594834
Pregnant,46,P_nb,1768.0932441006923,3.272648119106508,1762.4326853162654,1775.0189675137422,4576.24133767238,8.470383367099197,4561.590479642098,4594.1667394473325,1578.0142543697864,2.920821850723861,1572.9622343593444,1584.1954273956321,71801.32207843156,0,17050.17082229927,21113.05031378935,0,7.47411781299623,0.013834201156695083
Pregnant,46,P_cost,1768.078399427755,2.210733195351017,1766.603957316695,1771.9387986208917,4576.202916165954,5.721897682084989,4572.386713054974,4586.194537607014,1578.001005574467,1.9730681662362024,1576.6850734672328,1581.4463922782809,71801.32207843156,0,17045.4799528212,21113.05031378935,0,7.474055061308897,0.00934525393968087
Pregnant,46,Es,1766.5870007221658,165.67281863094564,1376.9649172157851,2152.515532330268,4572.342825398547,428.80023645656524,3563.909197499679,5571.216671913635,1576.6699397926025,147.8621505022639,1228.934206034372,1921.1091972115983,71801.32207843156,0,17045.4799528212,21113.05031378935,0,7.46775059197793,0.7003353295932431
Pregnant,46,E_FnU,1771.0880425490566,75.29071604049234,1652.3866596211901,1901.007082249953,4583.992580715205,194.87008857539195,4276.765471960728,4920.253624646938,1580.6870967983466,67.19658226737654,1474.7467144692166,1696.6391809127374,71801.32207843156,0,17045.4799528212,21113.05031378935,0,7.486777482673684,0.3182703648628598
Pregnant,47,all,1769.7450620862799,182.95287113604664,1363.4154192140318,2175.3961710687913,4580.516631282137,473.5250782344737,3528.839908553965,5630.437148648636,1579.825713956905,165.12472124479788,1214.677547875867,1945.0663917643162,71821.90167001274,2316.8662347514623,17039.538012401998,21113.89766784442,253.10526024904365,7.4772477233759584,0.7259021645885563
Pregnant,47,Hg,1768.222845664173,7.668302920521417,1753.4170824711498,1783.6441648144166,4576.576777013153,19.847372264878967,4538.255978160622,4616.490779519668,1578.129923107984,6.843921470647919,1564.9158545381456,1591.893372248161,71821.90167001274,2316.8662347514623,17045.4799528212,21114.07227728638,0,7.474303878393317,0.032414028808693235
Pregnant,47,P_nb,1768.1726290989493,3.2748704296893907,1762.5101793925915,1775.1039789723943,4576.446804726693,8.476135229784312,4561.791052545531,4594.38676910502,1578.0851050781698,2.9228052516497622,1573.0313974294936,1584.2712996913865,71801.32207843156,0,17050.17082229927,21114.07227728638,0,7.474091612236293,0.013842925292976245
Pregnant,47,P_cost,1768.1577881150215,2.2139856836996334,1766.6882870903585,1772.0170267975004,4576.408392768291,5.730315887222577,4572.6049783515155,4586.397010534707,1578.0718595752728,1.9759709955939917,1576.7603373625916,1581.5162105292093,71801.32207843156,0,17045.4799528212,21114.07227728638,0,7.474028879179765,0.009358549926532445
Pregnant,47,Es,1766.6662946126025,165.69048703708702,1377.0164215182754,2152.619109750249,4572.548056644383,428.84596644893116,3564.0425027531833,5571.484754647704,1576.7407091877183,147.8779194651487,1228.9801733631666,1921.2016395336912,71801.32207843156,0,17045.4799528212,21114.07227728638,0,7.467724314290185,0.700376116568614
Pregnant,47,E_FnU,1771.1675623220626,75.29418167761332,1652.4641819175313,1901.0983095928646,4584.19839659828,194.87905845970508,4276.966117904199,4920.48974247565,1580.7580677925105,67.19967533093279,1474.815902725586,1696.7206008536723,71801.32207843156,0,17045.4799528212,21114.07227728638,0,7.4867512388551525,0.31826960923697956
Pregnant,48,all,1769.8121065662406,182.96472230909612,1363.44658978191,2175.4995222890793,4580.6901581714465,473.555751858837,3528.9205853178855,5630.704645924675,1579.8855658259745,165.1353500974539,1214.722602751638,1945.1383145407644,71821.90167001274,2316.8662347514623,17039.538012401998,21114.750878681134,253.35364249474816,7.477224747322555,0.7258704714459933
Pregnant,48,Hg,1768.2898464285815,7.669132050170862,1753.4824822391397,1783.7159993206094,4576.750190756329,19.849518247501052,4538.425248148362,4616.676704123929,1578.1897209504582,6.844661464655535,1564.9742234994349,1591.9574841806655,71821.90167001274,2316.8662347514623,17045.4799528212,21114.925659474276,0,7.474284998215581,0.032416223362758234
Pregnant,48,P_nb,1768.2396298633578,3.2767741359124094,1762.5755614249958,1775.1735577436118,4576.620218469868,8.481062469420358,4561.960276629401,4594.566855336407,1578.144902920644,2.9245042998001236,1573.0897505618623,1584.3333983918646,71801.32207843156,0,17050.17082229927,21114.925659474276,0,7.47407274063752,0.013850412485292828
Pregnant,48,P_cost,1768.2247920028467,2.21678013316495,1766.7594570554952,1772.0831008004398,4576.581814595603,5.737548579956339,4572.7891829671635,4586.568025601137,1578.1316602053805,1.9784650275711515,1576.8238561955736,1581.5751812417718,71801.32207843156,0,17045.4799528212,21114.925659474276,0,7.474010023318609,0.009369983392214365
Pregnant,48,Es,1766.7332187426705,165.70546641772899,1377.0599087545302,2152.7064707874665,4572.721272039853,428.88473661059265,3564.1550579529016,5571.710865567561,1576.800438634432,147.89128848641127,1229.0189855010005,1921.2796088164007,71801.32207843156,0,17045.4799528212,21114.925659474276,0,7.467705376111145,0.7004111256250262
Pregnant,48,E_FnU,1771.2346768316627,75.29710782878372,1652.5254854957843,1901.175378067487,4584.3721047407735,194.88663202744024,4277.124785989088,4920.689213821732,1580.817967151991,67.20228690601388,1474.8706158583066,1696.789384076459,71801.32207843156,0,17045.4799528212,21114.925659474276,0,7.4867323363872575,0.31826911441603956
Pregnant,49,all,1769.8684776000794,182.9768470978651,1363.467695505299,2175.5893339349022,4580.8360596707935,473.5871336650626,3528.975211896068,5630.937099596219,1579.93588983236,165.14619985979309,1214.7561272676955,1945.2053194166922,71821.90167001274,2316.8662347514623,17039.538012401998,21115.464061363607,253.60131725709186,7.4772061266738215,0.725843958721908
Pregnant,49,Hg,1768.346181586324,7.669786764597175,1753.5375546524185,1783.7761475748691,4576.895999399897,19.85121280248681,4538.567788512141,4616.832381958484,1578.2399997930681,6.845245793960969,1565.0233753490143,1592.0111661925807,71821.90167001274,2316.8662347514623,17045.4799528212,21115.63901301986,0,7.474270604929022,0.03241789552160938
Pregnant,49,P_nb,1768.2959650211003,3.2782767775744586,1762.6306198464547,1775.2307852377448,4576.766027113436,8.484951659604482,4562.102780779059,4594.714973556516,1578.195181763254,2.9258453998636136,1573.1388899238134,1584.3844736401782,71801.32207843156,0,17050.17082229927,21115.63901301986,0,7.474058354521698,0.013856295791283156
Pregnant,49,P_cost,1768.281127197602,2.2189796186690347,1766.8145867759308,1772.1431807919869,4576.72762333497,5.74324136596691,4572.93187165535,4586.72352675573,1578.1819390810242,1.9804280572299677,1576.8730591915003,1581.628802329562,71801.32207843156,0,17045.4799528212,21115.63901301986,0,7.473995639478021,0.009378963411947135
Pregnant,49,Es,1766.7894898896316,165.71766582722987,1377.0967689225304,2152.779783092352,4572.866915008458,428.9163115528303,3564.2504607406668,5571.900615062558,1576.8506603477442,147.90217639752768,1229.051883014023,1921.3450396767446,71801.32207843156,0,17045.4799528212,21115.63901301986,0,7.4676909345507445,0.7004390267627303
Pregnant,49,E_FnU,1771.2911076441865,75.29956433328533,1652.5771006664486,1901.2399088125665,4584.518160961424,194.89299003909144,4277.2583781955145,4920.856234573702,1580.868331366008,67.20447932382464,1474.9166821363845,1696.8469774392076,71801.32207843156,0,17045.4799528212,21115.63901301986,0,7.486717926894128,0.31826874518164705
Pregnant,50,all,1769.9170819567712,182.98738449783056,1363.484882040622,2175.6682494861584,4580.961859182232,473.6144069355614,3529.0196946933743,5631.1413516112325,1579.979280477378,165.15563039794492,1214.7857422118393,1945.261743750898,71821.90167001274,2316.8662347514623,17039.538012401998,21116.060157567324,253.8391542245574,7.4771963405935935,0.7258169859144513
Pregnant,50,Hg,1768.3947535112618,7.670435031366584,1753.5848768366286,1783.8284917779465,4577.021714970325,19.85289066941939,4538.690269459509,4616.967861072331,1578.2833499897672,6.845824368765307,1565.0656101584518,1592.0578831283904,71821.90167001274,2316.8662347514623,17045.4799528212,21116.2352732999,0,7.474264846752316,0.03241972008817976
Pregnant,50,P_nb,1768.344536946038,3.2797640931125365,1762.6779281914432,1775.2831294408218,4576.891742683863,8.48880118217362,4562.225225907265,4594.850452670362,1578.2385319599528,2.927172821439179,1573.1811123818156,1584.4311905759869,71801.32207843156,0,17050.17082229927,21116.2352732999,0,7.474052602338317,0.013862190790895373
Pregnant,50,P_cost,1768.3296996103347,2.221157278816191,1766.8628026442223,1772.1946253572478,4576.853340167925,5.7488776628183755,4573.056665667398,4586.856677395228,1578.2252897130777,1.9823716078684055,1576.9160916094477,1581.6747163431824,71801.32207843156,0,17045.4799528212,21116.2352732999,0,7.473989891127234,0.009387902636105713
Pregnant,50,Es,1766.8380075670252,165.7287590748861,1377.1284377655072,2152.8428135230633,4572.992490173477,428.9450234879405,3564.332427157783,5572.063752647928,1576.8939621287852,147.91207706480708,1229.0801472957871,1921.4012940165267,71801.32207843156,0,17045.4799528212,21116.2352732999,0,7.467685132882871,0.7004661349451445
Pregnant,50,E_FnU,1771.3397620108337,75.30168993711918,1652.6214676081163,1901.2960275216835,4584.644089910393,194.89849160195553,4277.373210279831,4921.001482997299,1580.911755141515,67.20637641446741,1474.9562794068381,1696.8970631025165,71801.32207843156,0,17045.4799528212,21116.2352732999,0,7.486712165688335,0.3182687422480346
Pregnant,51,all,1769.9555754576666,182.99131388166444,1363.5100806617065,2175.7228571647106,4581.0614894198425,473.62457710548443,3529.084914653828,5631.282689132194,1580.013643563513,165.15918587422814,1214.8168668370213,1945.2953361303519,71821.90167001274,2316.8662347514623,17039.538012401998,21116.557172994166,253.97843398464883,7.477180896223249,0.7257885349820565
Pregnant,51,Hg,1768.4332215029615,7.670916886113678,1753.6224168716628,1783.8697362970415,4577.121279184136,19.85413782288245,4538.787431903127,4617.074611592343,1578.3176824772884,6.846254421683603,1565.0991144493544,1592.094693652532,71821.90167001274,2316.8662347514623,17045.4799528212,21116.732384811512,0,7.474251478474549,0.032420993442185506
Pregnant,51,P_nb,1768.383004937738,3.2808692748135413,1762.7154579462358,1775.3243992153425,4576.991306897675,8.491661652458582,4562.322361743197,4594.9572685573585,1578.2728644474741,2.9281591905029583,1573.2146074976542,1584.4680236404683,71801.32207843156,0,17050.17082229927,21116.732384811512,0,7.474039239057022,0.013866535490164545
Pregnant,51,P_cost,1768.3681724758294,2.2228044421968867,1766.909359648852,1772.2269064137035,4576.952916996264,5.75314090921547,4573.177166149971,4586.94022836488,1578.259626550436,1.9838416928329201,1576.95764349999,1581.7035270223723,71801.32207843156,0,17045.4799528212,21116.732384811512,0,7.473976549921237,0.009394643341030476
Pregnant,51,Es,1766.8764306228045,165.73749793772723,1377.1531420503725,2152.8932159890724,4573.091938082553,428.96764172117634,3564.3963676597873,5572.194206089364,1576.9282545112253,147.91987645557805,1229.1021957447545,1921.4462779618498,71801.32207843156,0,17045.4799528212,21116.732384811512,0,7.467671729578065,0.7004865798364304
Pregnant,51,E_FnU,1771.3782953067866,75.3033705123419,1652.656657088354,1901.3402068349405,4584.743823146978,194.90284132606138,4277.464288934563,4921.11582945514,1580.9461459127508,67.20787631933152,1474.9876858395044,1696.9364929155654,71801.32207843156,0,17045.4799528212,21116.732384811512,0,7.486698780394012,0.31826835276688764
Pregnant,52,all,1769.9895240809983,182.99941183570556,1363.5204415876758,2175.7788063450776,4581.1493564449365,473.6455365159438,3529.1117311681014,5631.427498775496,1580.043950733302,165.1664260092656,1214.8359576415164,1945.3371712527685,71821.90167001274,2316.8662347514623,17039.538012401998,21116.972784812755,254.13014000954266,7.477174501109203,0.7257754624574518
Pregnant,52,Hg,1768.4671479386454,7.671345223733445,1753.6555187956092,1783.9060688209026,4577.209088782376,19.855246461427747,4538.8731074709885,4617.168648712925,1578.3479616490952,6.846636710837154,1565.1286577486167,1592.1271202458363,71821.90167001274,2316.8662347514623,17045.4799528212,21117.148101287366,0,7.474247725491277,0.032422165521582724
Pregnant,52,P_nb,1768.4169313734217,3.281851467370217,1762.748550737895,1775.3608147459074,4577.079116495915,8.494203797899386,4562.4080136745515,4595.051520518819,1578.303143619281,2.9290357923790986,1573.244142646397,1584.5005243168343,71801.32207843156,0,17050.17082229927,21117.148101287366,0,7.4740354902519375,0.013870413648330356
Pregnant,52,P_cost,1768.4020982983989,2.2242350012338608,1766.9413195997568,1772.264452708452,4577.0407250076205,5.7568435326052745,4573.2598860229,4587.037407010112,1578.2899051750414,1.98511845951906,1576.9861675941033,1581.7370369000384,71801.32207843156,0,17045.4799528212,21117.148101287366,0,7.473972799758998,0.009400504509404092
Pregnant,52,Es,1766.9103192231635,165.74503747463316,1377.175383820341,2152.937208100493,4573.17964975407,428.9871558166976,3564.453934593824,5572.308068024804,1576.9584999151966,147.92660545403368,1229.1220464116636,1921.4855406982088,71801.32207843156,0,17045.4799528212,21117.148101287366,0,7.467667946217891,0.7005046550060214
Pregnant,52,E_FnU,1771.4122793356607,75.30485298713171,1652.6876872011142,1901.3791890690582,4584.831781809946,194.906678319635,4277.544602167589,4921.216724649327,1580.9764764861882,67.20919942056379,1475.0153800577896,1696.971284361837,71801.32207843156,0,17045.4799528212,21117.148101287366,0,7.486695025782421,0.3182683528012313
Pregnant,53,all,1770.0183276557884,183.00563388286022,1363.5305102614589,2175.825827529479,4581.223906873805,473.6616406379912,3529.1377912649523,5631.549200664534,1580.069664621044,165.1719951248752,1214.8537378236783,1945.3702045076236,71821.90167001274,2316.8662347514623,17039.538012401998,21117.320136241164,254.27318443121678,7.4771707613289315,0.7257591544785958
Pregnant,53,Hg,1768.4959319284474,7.671748401620827,1753.6835269225498,1783.9371163357255,4577.283588520687,19.856289980665668,4538.9455990936585,4617.2490069865835,1578.3736512140301,6.846996545057127,1565.1536548598822,1592.1548299953736,71821.90167001274,2316.8662347514623,17045.4799528212,21117.49555139767,0,7.474246400916441,0.03242333603618993
Pregnant,53,P_nb,1768.4457153632236,3.2827757588190676,1762.7765502748257,1775.3919403384823,4577.153616234226,8.496596081649347,4562.480483064255,4595.132080876072,1578.328833184216,2.929860717810119,1573.2691320911224,1584.5283037503698,71801.32207843156,0,17050.17082229927,21117.49555139767,0,7.474034169169049,0.0138740917959668
