age_yrs,fit,mean,sd,median,median_abs_dev,2.5%,97.5%,length_plus_sd,length_minus_sd,female_length,male_length
63.150000000000006,12.816077685139941,12.816064365337422,0.055586378475207046,12.81571383145559,0.05456579661030506,12.70882764585068,12.925501828213115,12.871664063615148,12.760491306664735,13.190864656794039,12.64448135768656
63.2,12.816078213627039,12.81606500758513,0.055586889568077946,12.81591770320863,0.05587772873241494,12.706595391469843,12.924066955520763,12.871665103195117,12.760491324058961,13.190865317824006,12.64448199133578
63.25,12.81607873737648,12.816065531001083,0.055586680486261204,12.816047166587605,0.05616065365086918,12.708929942736887,12.92547367694321,12.871665417862742,12.76049205689022,13.190865856547033,12.644482507744177
63.300000000000004,12.816079256430742,12.816066227568196,0.05558724203287749,12.815881538863053,0.056047182191906665,12.709770349516365,12.92415528837751,12.87166649846362,12.760492014397864,13.190866573484952,12.644483194985566
63.35,12.816079770831907,12.816066766753119,0.055587295171597884,12.815753281604326,0.05538848483290479,12.70618196049069,12.925701239552648,12.871667066003505,12.760492475660309,13.190867128438105,12.644483726951815
63.400000000000006,12.816080280621692,12.816067549717607,0.05558848740579942,12.816801460223694,0.054719476491438254,12.704131234128159,12.923102079009187,12.871668768027492,12.760491793215893,13.190867934300053,12.644484499433881
63.45,12.816080785841436,12.816067855470733,0.055587322894723956,12.815074620076778,0.05606592659709586,12.709481539694021,12.925460592528154,12.87166810873616,12.760493462946712,13.190868248994798,12.644484801093547
63.5,12.816081286532109,12.816068565097451,0.0555878387736373,12.815658533646507,0.054588077649498516,12.707190455022364,12.92654555137932,12.871669125305747,12.76049344775847,13.190868979374244,12.644485501219698
63.550000000000004,12.816081782734306,12.816069255864358,0.05558874296115183,12.815743285623098,0.05524125234773502,12.708265315292106,12.926235347965596,12.871670525695459,12.760493039773154,13.190869690342332,12.644486182738536
63.6,12.81608227448827,12.81606971168142,0.055588502160048806,12.81591879091097,0.05562549755835195,12.707661701931027,12.924900028430615,12.871670776648319,12.760493772328221,13.190870159489569,12.644486632453065
63.650000000000006,12.816082761833876,12.816070315883039,0.05558883189986854,12.816107063139697,0.05528567338047161,12.707264523648906,12.924676028042382,12.871671593733744,12.760493929934007,13.190870781360804,12.64448722856556
63.7,12.816083244810642,12.81607084771296,0.05558899331090128,12.815939069063639,0.05587255308013788,12.708984918411074,12.924521933704968,12.871672238121544,12.76049425149974,13.190871328743862,12.644487753275277
63.75,12.816083723457734,12.816071654993847,0.05559007854901177,12.816263315444985,0.055511628841051805,12.706120798666216,12.9235898667199,12.871673802006745,12.760493644908722,13.190872159633331,12.644488549748191
63.800000000000004,12.816084197813964,12.816072100889437,0.05558982874584078,12.816791733388694,0.056459813934239066,12.707209042935903,12.92429162049835,12.871674026559806,12.760494369068123,13.190872618568948,12.644488989674077
63.85,12.816084667917801,12.816072482613096,0.05558937913316993,12.816047345389274,0.055917318120129275,12.706551418860158,12.925870511624952,12.871674047050972,12.76049528878463,13.19087301145595,12.644489366287175
63.900000000000006,12.816085133807361,12.81607317191808,0.05559024571160519,12.816096740213172,0.055896391741720994,12.70640020006094,12.92529135614981,12.871675379518965,12.760494888095756,13.190873720919361,12.644490046363659
63.95,12.816085595520427,12.816073712984945,0.055590169022337044,12.81651701726982,0.05591580751520857,12.706187843398807,12.925307650820564,12.871675764542765,12.760495426498089,13.190874277809495,12.644490580186657
64,12.816086053094438,12.816074400564835,0.05559109029391268,12.816527645524632,0.05492289266261793,12.706709425109462,12.923108565912552,12.87167714338835,12.760494962800525,13.190874985497363,12.644491258561144
64.05000000000001,12.816086506566498,12.816074886764353,0.05559101245200181,12.815907925819296,0.05531709716040262,12.706650151040868,12.926086242398448,12.8716775190185,12.760495494114496,13.190875485915576,12.644491738251366
64.1,12.81608695597338,12.816075299480257,0.05559075157127979,12.815913503442806,0.05500396968578259,12.708604697720867,12.926890279156114,12.871677707544661,12.7604962044021,13.19087591070118,12.64449214544178
64.15,12.816087401351528,12.816075856486057,0.05559135242904514,12.815584411733795,0.055897865240335465,12.707507257418607,12.924729799876422,12.871678753780573,12.760496048922482,13.190876483996375,12.64449269499032
64.2,12.816087842737055,12.816076285177326,0.055591147041617245,12.815570247560256,0.056461117828527176,12.70708581248262,12.923944112683987,12.871678989778673,12.760496695695437,13.190876925224536,12.644493117942218
64.25,12.816088280165756,12.816077014024746,0.0555921727719889,12.815915162063654,0.055358007305744306,12.706665631864924,12.924825380361803,12.871680452937746,12.760496107393767,13.190877675386785,12.64449383703174
64.30000000000001,12.8160887136731,12.81607733870815,0.05559159908486413,12.815941832667434,0.05524632444379747,12.706826767303937,12.925982205341898,12.871680312757965,12.760497114588235,13.190878009565415,12.644494157368245
64.35,12.816089143294242,12.81607796800033,0.05559218176771426,12.815951473435714,0.05541830203606987,12.706998603402981,12.926497719785392,12.871681325061957,12.760496961526528,13.190878657260976,12.644494778235385
64.4,12.816089569064017,12.816078432898102,0.055592192872532836,12.81629205734827,0.055700186345302515,12.707480004392467,12.926892614194998,12.87168176193655,12.760497376191484,13.190879135754482,12.64449523690905
64.45,12.816089991016955,12.81607896427132,0.05559264796236823,12.816295758889778,0.05593837250152453,12.70825108302525,12.92576287299228,12.871682638979324,12.760497343054586,13.190879682667482,12.64449576116818
64.5,12.81609040918727,12.816079419843557,0.05559278633102766,12.816479649049306,0.05616053145780744,12.707440569865204,12.922737969063798,12.871683195518298,12.760497622856242,13.190880151562734,12.644496210641162
64.55000000000001,12.81609082360887,12.8160800371176,0.05559350094842964,12.816132283814166,0.05596292945240919,12.706623408666616,12.923927657065288,12.8716843245573,12.760497322660441,13.19088078688869,12.644496819651064
64.6,12.816091234315364,12.816080523175975,0.05559360923695456,12.81602673438556,0.055276752040309456,12.706914619968552,12.924968572587066,12.871684843552318,12.76049762507841,13.190881287161632,12.644497299202031
64.65,12.816091641340055,12.816080796285828,0.05559287452871423,12.81579813751334,0.05667264671001911,12.70883860942624,12.926010563566074,12.87168451586877,12.76049876681134,13.190881568258467,12.644497568655458
64.7,12.816092044715948,12.816081422245714,0.05559373822264151,12.81582295936776,0.05630515066132079,12.71010434012705,12.92577744402662,12.87168578293859,12.760498306493306,13.190882212524281,12.644498186234918
64.75,12.816092444475753,12.816081954561167,0.05559392672148703,12.815549491355991,0.05553327496997406,12.705760312787852,12.925800878041157,12.87168637119724,12.760498517754266,13.190882760407069,12.644498711423667
64.80000000000001,12.816092840651885,12.816082357468279,0.05559429999401394,12.816736478191697,0.05576417778228314,12.706691287959565,12.925302143159756,12.8716871406459,12.76049854065787,13.190883175097026,12.64449910893661
64.85,12.816093233276476,12.816082809563788,0.05559443329749094,12.816821892635733,0.05443531405959668,12.705077361716397,12.92395818571842,12.871687666573967,12.760498799978985,13.190883640413874,12.644499554979411
64.9,12.816093622381356,12.816083265590459,0.05559447816789168,12.815634694929479,0.05542582881939258,12.707064151883708,12.924814377079821,12.871688100549248,12.760499144213464,13.19088410977685,12.644500004900742
64.95,12.816094007998084,12.816083677620647,0.055594387959465676,12.814730832977858,0.055843852289027496,12.709197680899235,12.926751200986967,12.87168839595755,12.760499620038617,13.190884533856682,12.64450041141462
65,12.816094390157927,12.81608414908653,0.055594791735921995,12.816200638220213,0.05575084557543551,12.706698862081314,12.924630177587517,12.87168918189385,12.760499598422005,13.190885019110382,12.644500876568461
